Invoice ID,Customer ID,Customer Name,Invoice Type,Status,Invoice Date,Due Date,Available Discount,Amount,Balance Due,Email,Copy Email,Currency,PO Number,Payment Terms,Comments,Discount,Freight,Miscellaneous Cost,Subtotal,Tax Amount,Billing Address Name,Billing Address1,Billing Address2,Billing City,Billing State,Billing Zip,Billing Country,Shipping Address Name,Shipping Address1,Shipping Address2,Shipping City,Shipping State,Shipping Zip,Shipping Country
SLS14021,COMTELPA0001,Comtel-Page Inc.,Default,Paid,01/01/2024,02/08/2024,,"$9,437.66",$0.00,,,Z-US$,,,,$179.77,$0.00,$0.00,"$8,988.25",$629.18,Joanna Storsved,23456 82 Ave.,,Ames,IA,50010-3976,USA,Joanna Storsved,23456 82 Ave.,,Ames,IA,50010-3976,USA
SLS11010,ALTONMAN0001,Alton Manufacturing,Default,Paid,01/01/2024,02/08/2024,,"$13,499.23",$0.00,,,Z-US$,,,,$259.90,$0.00,$0.00,"$12,859.00",$900.13,Jennifer Rossini,P.O. Box 3343,,Detroit,MI,48233-3343,USA,Ron Garland,348 23 East Ave,,Detroit,MI,48233-3343,USA
SLS113000,HEARTLAN0001,Heartland Tower Systems,Default,Paid,01/01/2024,02/07/2024,,"$23,384.05",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$21,854.25","$1,529.80",Jean Thompson,P.O. Box 8392,,Kansas City,MO,64108,USA,John Matthews,9876 Stevens Street,,Kansas City,MO,64108,USA
SLS15060,DOLLISCO0001,Dollis Cove Resort,Default,Paid,01/01/2024,02/07/2024,,"$13,057.17",$0.00,,,Z-US$,,,,$249.04,$0.00,$0.00,"$12,452.00",$854.21,Martin Duckett,Box 342,,Charlottetown,PE,C3G 3W6,Canada,Phyllis Duckett,765 Kingway,,Charlottetown,PEI,C3G 3W6,Canada
SLS115050,BERRYMED0001,Berry Medical Center,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/06/2024,,"$58,209.84","$35,977.65",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$54,401.72","$3,808.12",Accounting,Suite 189,2000 West Oak,Fond Du Lac,WI,54935-9990,USA,Development Office,Suite 123,1234 West Oak,Fond Du Lac,WI,54935-9990,USA
SLS119000,JOHNSONK0001,"Johnson, Kimberly",INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/06/2024,,"$25,200.18","$25,200.18",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$23,551.57","$1,648.61",Rachel White,P.O. Box 374,,Rockford,IL,61125-6755,USA,"Dr. Kimberly Johnson, M.D.",5678 S. 42nd Ave.,,Rockford,IL,61125-6755,USA
SLS16091,EXECUTIV0001,Executive Resources,Default,Paid,01/01/2024,02/06/2024,,"$6,961.81",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$6,961.81",$0.00,Jeff Border,123 Alfred St,,Sydney,NSW,2000,Australia,Jeff Border,123 Alfred St,,Sydney,NSW,2000,Australia
SLS12020,AMERICAN0002,American Electrical Contractor,Default,Paid,01/01/2024,02/06/2024,,"$4,911.02",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$4,589.74",$321.28,Sue Almassy-Wicker,3456 North Calumet Avenue,,Iowa City,IA,52240-1827,USA,Sid Watts,849 89 Ave E,,Iowa City,IA,52240-1827,USA
SLS116011,REYNOLDS0001,Reynolds State College,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/05/2024,,"$19,127.50","$19,127.50",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$17,876.17","$1,251.33",Alan Swedburg,456 College Drive,,Benton Harbor,MI,49022-9090,USA,Alan Swedburg,456 College Drive,,Benton Harbor,MI,49022-9090,USA
SLS12031,KENSINGT0001,Kensington Gardens Resort,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/05/2024,,"$3,000.00","$3,000.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$3,000.00",$0.00,Judy Hopewell,12345 Redmond Rd,,Milwaukee,WI,53204-9900,USA,Judy Hopewell,12345 Redmond Rd,,Milwaukee,WI,53204-9900,USA
SLS122000,PACIFICD0001,Pacific Digital,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/05/2024,,"$8,608.11","$8,608.11",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$8,044.96",$563.15,James Tweed,76543 Commerical Street,,Independence,MO,64501,USA,James Tweed,76543 Commerical Street,,Independence,MO,64501,USA
SVC16080,DATACOMM0001,Data Communications Inc.,SERVICE & REPAIR,Outstanding,01/01/2024,02/05/2024,,$723.54,$723.54,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$676.21,$47.33,Bill Menec,9876 112 St.,,Edmonton,AB,T5P 1T1,Canada,Bill Menec,9876 112 St.,,Edmonton,AB,T5P 1T1,Canada
SLS12030,KENSINGT0001,Kensington Gardens Resort,Default,Paid,01/01/2024,02/05/2024,,"$10,978.02",$0.00,,,Z-US$,,,,$209.10,$0.00,$0.00,"$10,455.25",$731.87,Judy Hopewell,12345 Redmond Rd,,Milwaukee,WI,53204-9900,USA,Judy Hopewell,12345 Redmond Rd,,Milwaukee,WI,53204-9900,USA
SVC16010,GETAWAYI0001,Getaway Inn,Default,Paid,01/01/2024,02/05/2024,,"$3,488.57",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,488.57",$0.00,,P.O. Box 34,,Saginaw,MI,48605,USA,Gayle Goodwin,234 E Cannon Ave.,,Saginaw,MI,48605,USA
SLS14030,LASERMES0001,Laser Messenger Service,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/04/2024,,"$12,650.00","$12,650.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$12,650.00",$0.00,Dennis Swenson,98765 Crossway Park Dr,,Bloomington,MN,55304-9840,USA,Dennis Swenson,98765 Crossway Park Dr,,Bloomington,MN,55304-9840,USA
SLS13090,STPATRIC0001,St. Patrick's Hospital,Default,Paid,01/01/2024,02/04/2024,,"$12,500.00",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$12,500.00",$0.00,AJ Grother,Box 345-A,,Melbourne,VIC,3000,Australia,Anne Bennet,234 Phillip,,Melbourne,VIC,3000,Australia
SLS16090,EXECUTIV0001,Executive Resources,Default,Paid,01/01/2024,02/04/2024,,"$5,898.82",$0.00,,,Z-US$,,,,$99.98,$0.00,$0.00,"$4,999.00",$999.80,Jeff Border,123 Alfred St,,Sydney,NSW,2000,Australia,Jeff Border,123 Alfred St,,Sydney,NSW,2000,Australia
SLS113050,MAHLERST0001,Mahler State University,Default,Paid,01/01/2024,02/04/2024,,"$5,000.00",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$5,000.00",$0.00,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA
SLS18010,MENDOTAU0001,Mendota University,Default,Paid,01/01/2024,02/04/2024,,"$10,349.06",$0.00,,,Z-US$,,,,$197.13,$0.00,$0.00,"$9,856.25",$689.94,Clayton Dean,8765 College Drive,,Grand Rapids,MI,49548-3343,USA,Clayton Dean,8765 College Drive,,Grand Rapids,MI,49548-3343,USA
SLS114011,NATIONAL0001,National Shopping World,Default,Paid,01/01/2024,02/04/2024,,"$7,500.00",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$7,500.00",$0.00,Gary Backer,123 Apple Grove Square,,Indianapolis,IN,46205-2393,USA,Gary Backer,123 Apple Grove Square,,Indianapolis,IN,46205-2393,USA
SLS19000,GREENWAY0001,Greenway Foods,Default,Paid,01/01/2024,02/04/2024,,"$19,258.22",$0.00,,,Z-US$,,,,$366.82,$0.00,$0.00,"$18,341.16","$1,283.88",Purchasing & Sales,87654 N 19th Avenue,,Chicago,IL,60601-6363,USA,Purchasing & Sales,87654 N 19th Avenue,,Chicago,IL,60601-6363,USA
SLS14070,WORLDENT0001,World Enterprises,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/02/2024,,"$17,906.17","$17,906.17",,,Z-US$,,Net 30,,$341.07,$0.00,$0.00,"$17,053.50","$1,193.74",Service Center,987 Office Plaza Drive,,Detroit,MI,48233-4832,USA,Service Center,987 Office Plaza Drive,,Detroit,MI,48233-4832,USA
SLS17020,HUMONGOU0001,Humongous Insurance,Default,Paid,01/01/2024,02/01/2024,,"$18,032.18",$0.00,,,Z-US$,,,,$343.47,$0.00,$0.00,"$17,173.50","$1,202.15",Rose Williams,4509 145th St NW,Accounting Dept.,Omaha,NE,68107-4509,USA,Brian Sweeney,4567 145th St NW,,Omaha,NE,68107-4509,USA
SLS14075,ROSELLEN0001,Rosellen General Hospital,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/30/2024,,"$1,854.12","$1,854.12",,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,732.82",$121.30,Charalee Williams,8765 Barclay St.,,Regina,SK,S7K 5C7,Canada,Charalee Williams,8765 Barclay St.,,Regina,SK,S7K 5C7,Canada
FC15014,HOMEFURN0001,Home Furnishings Limited,FINANCE CHARGE,Outstanding,01/01/2024,01/30/2024,,$25.00,$25.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$25.00,$0.00,Manuel Le Hoya,234 Heritage Ave.,,Midland,MI,48640-9392,USA,Chris Long Feather,992 12 St W,,Midland,MI,48640-9392,USA
SLS15075,VISTATRA0001,Vista Travel,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/28/2024,,"$11,235.00","$11,235.00",,,Z-US$,,,,$0.00,$0.00,$0.00,"$10,500.00",$735.00,Kathy Warren,566 Broadway,,Saskatoon,SK,S4S 6W9,Canada,Beth Carr,5678 Broadway,,Saskatoon,SK,S4S 6W9,Canada
SLS9000,BLUEYOND0001,Blue Yonder Airlines,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/27/2024,,"$26,629.53","$26,629.53",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$24,887.41","$1,742.12",,P.O. Box 5415,,Wichita,KS,67201,USA,Lt. James Whitson,P.O. Box 1234,,Wichita,KS,67201,USA
SLS7022,PLACEMAD0001,Place & MacDero Associates,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/27/2024,,$347.58,$347.58,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$324.84,$22.74,Phillip Stewart,Box 473,,Calgary,AB,T2P 4G7,Canada,Phillip Stewart,9876 Willingdon,,Calgary,AB,T2P 4G7,Canada
SVC2029,COMPUTER0002,Computers Unlimited,SERVICE & REPAIR,Outstanding,01/01/2024,01/27/2024,,$329.64,$329.64,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$329.64,$0.00,Purchasing,9876 Bernard St.,,Edmonton,AB,T5J 2G5,Canada,Emily Vincent,107 19 St,,Edmonton,AB,T5J 2G5,Canada
SLS1025,PLACEONE0001,Place One Suites,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/26/2024,,"$12,850.56","$12,850.56",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$12,009.87",$840.69,Foster Reed,Box 1409,,Vancouver,BC,V6C 3J9,Canada,Roger Bridges,4567 East River Road,,Vancouver,BC,V6C 3J9,Canada
SLS1018,BREAKTHR0001,Breakthrough Telemarketing,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/26/2024,,"$3,838.22","$3,838.22",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$3,587.12",$251.10,Marie Perry,15 Arbutus St,,Montreal,PQ,H3R 3T2,Canada,Nancy Dutchak,3456 Arbutus St.,,Montreal,PQ,H3R 3T2,Canada
SLS12074,CASTLEIN0001,Castle Inn Resort,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/26/2024,,"$5,707.74","$5,707.74",,,Z-US$,,,,$0.00,$0.00,$0.00,"$5,334.34",$373.40,Helen Cholakis,Box 3873,,Ottawa,ON,K2T 4T2,Canada,Helen Cholakis,234 103 Ave.,,Ottawa,ON,K2T 4T2,Canada
SLS15074,VISTATRA0001,Vista Travel,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/26/2024,,"$7,474.22","$7,474.22",,,Z-US$,,,,$0.00,$0.00,$0.00,"$6,985.25",$488.97,Kathy Warren,566 Broadway,,Saskatoon,SK,S4S 6W9,Canada,Beth Carr,5678 Broadway,,Saskatoon,SK,S4S 6W9,Canada
SVC24002,ISNINDUS0001,ISN Industries,SERVICE & REPAIR,Outstanding,01/01/2024,01/26/2024,,"$5,898.74","$3,677.05",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$5,898.74",$0.00,Sheila Crossman,987 Union Circle,,Lockport,IL,60441-2239,USA,Sheila Crossman,987 Union Circle,,Lockport,IL,60441-2239,USA
SLS8006,FOURTHCO0001,Fourth Coffee,Default,Paid,01/01/2024,01/26/2024,,"$7,260.69",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$6,785.69",$475.00,Bryce Jones,1035 Main Avenue,,Beatrice,NE,68350-1035,USA,John Thompson,345 Industrial Drive,,Beatrice,NE,68350-1035,USA
SLS14073,ROSELLEN0001,Rosellen General Hospital,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/23/2024,,"$6,291.87","$2,627.41",,,Z-US$,,,,$0.00,$0.00,$0.00,"$5,880.25",$411.62,Charalee Williams,8765 Barclay St.,,Regina,SK,S7K 5C7,Canada,Charalee Williams,8765 Barclay St.,,Regina,SK,S7K 5C7,Canada
FC20010,AARONFIT0001,Aaron Fitz Electrical,FINANCE CHARGE,Paid,01/29/2025,01/23/2024,,$20.00,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$20.00,$0.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,,,,,,98052-6399,
SLS12073,CASTLEIN0001,Castle Inn Resort,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/22/2024,,"$10,642.62","$10,642.62",,,Z-US$,,,,$0.00,$0.00,$0.00,"$9,946.37",$696.25,Helen Cholakis,Box 3873,,Ottawa,ON,K2T 4T2,Canada,Helen Cholakis,234 103 Ave.,,Ottawa,ON,K2T 4T2,Canada
WRN13013,ADAMPARK0001,Adam Park Resort,Default,Paid,01/01/2024,01/22/2024,,"$2,750.00",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,750.00",$0.00,Roberta Masouras,P.O. Box 1391,,Indianapolis,IN,46206-1391,USA,Roberta Masouras,Suite 9876,321 Chestnut Drive,Indianapolis,IN,46206-1391,USA
SLS12071,CASTLEIN0001,Castle Inn Resort,Default,Paid,01/01/2024,01/21/2024,,"$12,417.54",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$11,605.18",$812.36,Helen Cholakis,Box 3873,,Ottawa,ON,K2T 4T2,Canada,Helen Cholakis,234 103 Ave.,,Ottawa,ON,K2T 4T2,Canada
SLS13010,MAHLERST0001,Mahler State University,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/19/2024,,"$18,039.80","$18,039.80",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$16,859.63","$1,180.17",Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA
SVC3003,ADVANCED0001,Advanced Paper Co.,SERVICE & REPAIR,Paid,01/01/2024,01/19/2024,,"$1,319.95",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,319.95",$0.00,Manoj Monat,456 19th Street S.,,Chicago,IL,60603-911,USA,,,,,,60603-911,
SLS11005,NORTHCOL0001,North College,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/16/2024,,"$13,883.91","$13,883.91",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$12,975.62",$908.29,Vivian Lang,Business Office,7654 45 Ave N.,Fort Wayne,IN,46802-3313,USA,Vivian Lang,Business Office,7654 45 Ave N.,Fort Wayne,IN,46802-3313,USA
SVC4003,AMERICAN0001,American Science Museum,SERVICE & REPAIR,Outstanding,01/01/2024,01/16/2024,,"$5,000.00","$5,000.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$5,000.00",$0.00,Andrew MacWilliams,789 North Carlton Place,,St. Louis,MO,63115,USA,Andrew MacWilliams,789 North Carlton Place,,St. Louis,MO,63115,USA
SVC3007,ADAMPARK0001,Adam Park Resort,SERVICE & REPAIR,Outstanding,01/01/2024,01/16/2024,,$689.41,$689.41,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$689.41,$0.00,Roberta Masouras,P.O. Box 1391,,Indianapolis,IN,46206-1391,USA,Roberta Masouras,Suite 9876,321 Chestnut Drive,Indianapolis,IN,46206-1391,USA
SLS14072,ROSELLEN0001,Rosellen General Hospital,Default,Paid,01/01/2024,01/16/2024,,"$15,617.60",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$14,595.89","$1,021.71",Charalee Williams,8765 Barclay St.,,Regina,SK,S7K 5C7,Canada,Charalee Williams,8765 Barclay St.,,Regina,SK,S7K 5C7,Canada
SLS3027,OFFICEDE0001,Office Design Systems Ltd,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/15/2024,,"$1,187.56","$1,187.56",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,109.87",$77.69,Bernard Bakke,Place 123 Suite 3,123 Main Ave.,Winnipeg,MB,R3M 2G6,Canada,Vincent Thorne,945 57 St,,Lethbridge,AB,R3M 2G6,Canada
SVC13004,HEARTLAN0001,Heartland Tower Systems,SERVICE & REPAIR,Outstanding,01/01/2024,01/15/2024,,"$12,575.00","$12,575.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$12,575.00",$0.00,Jean Thompson,P.O. Box 8392,,Kansas City,MO,64108,USA,John Matthews,9876 Stevens Street,,Kansas City,MO,64108,USA
SVC15072,VISTATRA0001,Vista Travel,SERVICE & REPAIR,Outstanding,01/01/2024,01/15/2024,,"$1,675.96",$109.64,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,566.32",$109.64,Kathy Warren,566 Broadway,,Saskatoon,SK,S4S 6W9,Canada,Beth Carr,5678 Broadway,,Saskatoon,SK,S4S 6W9,Canada
SLS1022,ADVANCED0002,Advanced Tech Satellite System,Default,Paid,01/01/2024,01/15/2024,,"$1,186.19",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,108.59",$77.60,Grant Lasko,8765 66 Ave.,,Toronto,ON,M8D 7R5,Canada,Colm Cante,97 48 Ave,,Toronto,ON,M8D 7R5,Canada
SLS10003,HOLLINGC0001,Holling Communications Inc.,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/14/2024,,"$10,474.18","$9,598.34",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$9,788.95",$685.23,Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA,Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA
SLS12060,WESTSIDE0001,Westside Cable Service,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/14/2024,,"$9,201.33","$9,201.33",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$8,599.36",$601.97,Pam Lockwood,123 Domino St. N,,Lansing,MI,48924-9237,USA,Pam Lockwood,123 Domino St. N,,Lansing,MI,48924-9237,USA
SLS13072,COMMUNIC0001,Communication Connections,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/14/2024,,"$3,197.99","$3,197.99",,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,988.78",$209.21,Accounting,"Place 23, Suite 6",266 Main Ave.,Winnipeg,MB,R3M 2G6,Canada,Bernard Bakke,"Place 123, Suite 3",234 Main Ave,Winnipeg,MB,R3M 2G6,Canada
SLS5004,CELLULAR0001,Cellular Express,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/14/2024,,"$4,510.39","$4,510.39",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$4,215.32",$295.07,Michael Harjak,5678 Horseshoe Way,,Aurora,IL,60507-3322,USA,Jack Temple,224 R St North,,Aurora,IL,60507-3322,USA
SVC6021,DATACOMM0001,Data Communications Inc.,SERVICE & REPAIR,Outstanding,01/01/2024,01/14/2024,,"$3,500.00","$3,500.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$3,500.00",$0.00,Bill Menec,9876 112 St.,,Edmonton,AB,T5P 1T1,Canada,Bill Menec,9876 112 St.,,Edmonton,AB,T5P 1T1,Canada
SLS2006,WORLDENT0001,World Enterprises,Default,Paid,01/01/2024,01/14/2024,,"$2,770.99",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,589.71",$181.28,Service Center,987 Office Plaza Drive,,Detroit,MI,48233-4832,USA,Service Center,987 Office Plaza Drive,,Detroit,MI,48233-4832,USA
SLS9006,MANCHEST0001,Manchester Suites,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/13/2024,,$684.49,$684.49,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$639.71,$44.78,,678 W Orange Ave,,Lafayette,IN,47905-5855,USA,,678 W Orange Ave,,Lafayette,IN,47905-5855,USA
SLS1011,COMPUTEC0001,Compu-Tech Solutions,Default,Paid,01/01/2024,01/13/2024,,"$12,258.80",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$11,456.82",$801.98,Jia Zhou,P.O. Box 2734,,Green Bay,WI,54305-5303,USA,Jia Zhou,23456 Meridan St. N.E.,,Green Bay,WI,54305-5303,USA
SLS4016,NOVASCOT0001,Novia Scotia Tech. Institute,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/12/2024,,"$1,626.44","$1,626.44",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,520.04",$106.40,Stephen Porter,543 Abbot Ave.,,Halifax,NS,B5P 7D7,Canada,Stephen Porter,543 Abbot Ave.,,Halifax,NS,B5P 7D7,Canada
SLS6015,COMPUTER0001,Computerized Phone Systems,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/12/2024,,"$8,116.67","$8,116.67",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$7,585.67",$531.00,Terrence Strauss,456 17 St S,,Madison,WI,53701-6652,USA,Darryl Elk,125 17 St. S,,Madison,WI,53701-6652,USA
SLS7010,METROPOL0001,Metropolitan Fiber Systems,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/12/2024,,"$7,271.59","$7,271.59",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$6,795.88",$475.71,Sales Dept.,5678 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA,Sales Dept.,5678 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA
SLS3014,CENTRALD0001,Central Distributing,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/12/2024,,"$15,567.82","$5,125.43",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$14,549.36","$1,018.46",Donald Fox,Suite 13,2345 Westwood Dr.,La Crosse,WI,54601-9975,USA,Jason Paul,727 25 St. N,,La Crosse,WI,54601-9975,USA
SVC10005,PLAZAONE0001,Plaza One,SERVICE & REPAIR,Outstanding,01/01/2024,01/12/2024,,"$3,422.11","$2,072.11",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$3,422.11",$0.00,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA
SVC6002,GETAWAYI0001,Getaway Inn,SERVICE & REPAIR,Outstanding,01/01/2024,01/12/2024,,"$24,950.00","$24,950.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$24,950.00",$0.00,,P.O. Box 34,,Saginaw,MI,48605,USA,Gayle Goodwin,234 E Cannon Ave.,,Saginaw,MI,48605,USA
SVC23004,NETWORKS0001,Network Solutions,SERVICE & REPAIR,Outstanding,01/01/2024,01/12/2024,,$158.97,$158.97,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$158.97,$0.00,Roseanne Polk,PO Box 2345,,Lake Zurich,IL,60047-1115,USA,Roseanne Polk,PO Box 2345,,Lake Zurich,IL,60047-1115,USA
SLS1007,ASSOCIAT0001,Associated Insurance Company,Default,Paid,01/01/2024,01/12/2024,,"$1,390.72",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,299.74",$90.98,Dmitry Rodin,Box 3849,,Lincoln,NE,68502-3849,USA,Dmitry Rodin,321 Garden Mall,,Lincoln,NE,68502-3849,USA
SVC4026,COMPUTER0003,Computer Equipment Leasing,Default,Paid,01/01/2024,01/12/2024,,$891.08,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$891.08,$0.00,Joan Swift,123 Churchill Rd,,Sydney,NSW,2000,Australia,Alan Stewart,58 Churchill Rd,,Sydney,NSW,2000,Australia
SVC8006,DIALDIRE0001,Dial Direct Paging Inc.,Default,Paid,01/01/2024,01/12/2024,,$595.99,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$595.99,$0.00,Ming Zhu,1234 SE Marine,,St. Louis,MO,63155-2343,USA,Ming Zhu,1234 SE Marine,,St. Louis,MO,63155-2343,USA
SLS14005,HAMPTONV0001,Hampton Village Eatery,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/11/2024,,"$15,165.73","$9,165.73",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$14,173.58",$992.15,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA
SLS15001,MIDCITYH0001,Mid-City Hospital,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/11/2024,,"$18,856.42","$18,856.42",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$17,622.82","$1,233.60",Glen Math,9876 N. Pioneer Road,,Gary,IN,46401-4211,USA,Glen Math,9876 N. Pioneer Road,,Gary,IN,46401-4211,USA
SLS3030,STPATRIC0001,St. Patrick's Hospital,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,01/11/2024,,"$28,977.38","$23,342.16",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$24,147.82","$4,829.56",AJ Grother,Box 345-A,,Melbourne,VIC,3000,Australia,Anne Bennet,234 Phillip,,Melbourne,VIC,3000,Australia
SLS14006,NATIONAL0001,National Shopping World,Default,Paid,01/01/2024,01/11/2024,,"$9,735.17",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$9,098.29",$636.88,Gary Backer,123 Apple Grove Square,,Indianapolis,IN,46205-2393,USA,Gary Backer,123 Apple Grove Square,,Indianapolis,IN,46205-2393,USA
SLS7006,MIDLANDC0001,Midland Construction,Default,Paid,01/01/2024,01/09/2024,,"$1,462.45",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,366.78",$95.67,David Harris,5678 Fraser Ave N.,,Mishawaka,IN,46544,USA,David Harris,5678 Fraser Ave N.,,Mishawaka,IN,46544,USA
SVC16002,POLKVALL0001,Polk Valley Highway Dept.,SERVICE & REPAIR,Outstanding,01/01/2024,01/08/2024,,"$7,500.00","$7,500.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$7,500.00",$0.00,Administration Office,Rural Route 123 Box 45G,,McHenry,IL,60050,USA,Administration Office,Rural Route 123 Box 45G,,McHenry,IL,60050,USA
